122,2030,2022-02-22,08:09:20,14.309999999999999,Ryan,2
123,1037,2022-02-22,08:09:55,1.71,Prof Ritchie,1
124,2031,2022-02-22,08:10:30,2.04,Cole,2
125,2032,2022-02-22,08:11:05,67.41,Prof Ritchie,2
126,3026,2022-02-22,08:11:40,53.24,Prof Ritchie,3
127,1038,2022-02-22,08:12:15,32.94,Prof Ritchie,1
128,1039,2022-02-22,08:12:50,19.77,Ryan,1
129,4033,2022-02-22,08:13:25,9.2,Cole,4
130,1040,2022-02-22,08:14:00,44.08,Logan,1
131,1041,2022-02-22,08:14:35,8.73,Prof Ritchie,1
132,1042,2022-02-22,08:15:10,35.879999999999995,Ryan,1
133,4034,2022-02-22,08:15:45,1.75,Weston,4
134,4035,2022-02-22,08:16:20,23.33,Logan,4
135,1043,2022-02-22,08:16:55,16.35,Logan,1
136,1044,2022-02-22,08:17:30,9.9,Cole,1
137,2033,2022-02-22,08:18:05,7.0,Ryan,2
138,2034,2022-02-22,08:18:40,22.29,Ryan,2
139,1045,2022-02-22,08:19:15,18.02,Logan,1
140,2035,2022-02-22,08:19:50,2.37,Cole,2
141,1046,2022-02-22,08:20:25,54.809999999999995,Cole,1
142,3027,2022-02-22,08:21:00,27.52,Prof Ritchie,3
143,2036,2022-02-22,08:21:35,93.72,Logan,2
144,4036,2022-02-22,08:22:10,61.77000000000001,Prof Ritchie,4
145,3028,2022-02-22,08:22:45,74.04,Logan,3
146,2037,2022-02-22,08:23:20,18.11,Cole,2
147,2038,2022-02-22,08:23:55,22.29,Ryan,2
148,4037,2022-02-22,08:24:30,9.72,Cole,4
149,1047,2022-02-22,08:25:05,7.25,Weston,1
150,4038,2022-02-22,08:25:40,73.82,Cole,4
151,2039,2022-02-22,08:26:15,18.43,Prof Ritchie,2
152,2040,2022-02-22,08:26:50,5.71,Logan,2
153,3029,2022-02-22,08:27:25,29.470000000000002,Ryan,3
154,4039,2022-02-22,08:28:00,15.41,Logan,4
155,2041,2022-02-22,08:28:35,25.31,Weston,2
156,2042,2022-02-22,08:29:10,38.1,Ryan,2
157,3030,2022-02-22,08:29:45,32.910000000000004,Weston,3
158,4040,2022-02-22,08:30:20,62.95,Prof Ritchie,4
159,3031,2022-02-22,08:30:55,69.82,Ryan,3
160,2043,2022-02-22,08:31:30,41.2,Prof Ritchie,2
161,3032,2022-02-22,08:32:05,37.05,Logan,3
162,1048,2022-02-22,08:32:40,3.2700000000000005,Weston,1
163,3033,2022-02-22,08:33:15,61.32,Cole,3
164,2044,2022-02-22,08:33:50,42.73,Cole,2
165,4041,2022-02-22,08:34:25,19.76,Weston,4
166,1049,2022-02-22,08:35:00,25.3,Cole,1
167,1050,2022-02-22,08:35:35,23.73,Weston,1
168,2045,2022-02-22,08:36:10,31.64,Cole,2
169,2046,2022-02-22,08:36:45,85.03,Ryan,2
170,2047,2022-02-22,08:37:20,8.75,Prof Ritchie,2
171,1051,2022-02-22,08:37:55,27.28,Cole,1
172,4042,2022-02-22,08:38:30,38.839999999999996,Prof Ritchie,4
173,2048,2022-02-22,08:39:05,2.7,Weston,2
174,2049,2022-02-22,08:39:40,58.27,Logan,2
175,3034,2022-02-22,08:40:15,5.12,Logan,3
176,3035,2022-02-22,08:40:50,26.0,Ryan,3
177,3036,2022-02-22,08:41:25,17.11,Ryan,3
178,4043,2022-02-22,08:42:00,32.46,Logan,4
179,1052,2022-02-22,08:42:35,43.76,Ryan,1
180,2050,2022-02-22,08:43:10,51.83,Weston,2
181,2051,2022-02-22,08:43:45,3.47,Ryan,2
182,3037,2022-02-22,08:44:20,41.96,Prof Ritchie,3
183,1053,2022-02-22,08:44:55,32.97,Logan,1
184,2052,2022-02-22,08:45:30,6.58,Logan,2
185,1054,2022-02-22,08:46:05,15.629999999999999,Cole,1
186,2053,2022-02-22,08:46:40,22.499999999999996,Weston,2
187,4044,2022-02-22,08:47:15,26.34,Ryan,4
188,3038,2022-02-22,08:47:50,41.87,Logan,3
189,1055,2022-02-22,08:48:25,7.0,Ryan,1
190,4045,2022-02-22,08:49:00,89.45,Prof Ritchie,4
191,4046,2022-02-22,08:49:35,32.900000000000006,Logan,4
192,1056,2022-02-22,08:50:10,33.04,Logan,1
193,4047,2022-02-22,08:50:45,40.01,Logan,4
194,3039,2022-02-22,08:51:20,17.62,Logan,3
195,1057,2022-02-22,08:51:55,44.620000000000005,Cole,1
196,1058,2022-02-22,08:52:30,43.150000000000006,Logan,1
197,1059,2022-02-22,08:53:05,28.13,Cole,1
198,2054,2022-02-22,08:53:40,64.22,Weston,2
199,2055,2022-02-22,08:54:15,14.129999999999999,Ryan,2
200,4048,2022-02-22,08:54:50,61.28000000000001,Logan,4
201,1060,2022-02-22,08:55:25,55.019999999999996,Cole,1
202,3040,2022-02-22,08:56:00,19.32,Prof Ritchie,3
203,3041,2022-02-22,08:56:35,22.41,Prof Ritchie,3
204,1061,2022-02-22,08:57:10,10.29,Logan,1
205,2056,2022-02-22,08:57:45,43.19,Weston,2
206,1062,2022-02-22,08:58:20,27.05,Prof Ritchie,1
207,3042,2022-02-22,08:58:55,80.61999999999999,Weston,3
208,4049,2022-02-22,08:59:30,35.88,Logan,4
209,3043,2022-02-22,09:00:05,71.09,Cole,3
210,2057,2022-02-23,08:00:35,7.98,Cole,2
211,4050,2022-02-23,08:01:10,27.64,Prof Ritchie,4
212,3044,2022-02-23,08:01:45,34.739999999999995,Prof Ritchie,3
213,1063,2022-02-23,08:02:20,35.040000000000006,Ryan,1
214,3045,2022-02-23,08:02:55,46.39,Cole,3
215,1064,2022-02-23,08:03:30,21.13,Weston,1
216,4051,2022-02-23,08:04:05,1.42,Weston,4
217,4052,2022-02-23,08:04:40,4.24,Ryan,4
218,4053,2022-02-23,08:05:15,3.92,Cole,4
219,4054,2022-02-23,08:05:50,12.51,Prof Ritchie,4
220,3046,2022-02-23,08:06:25,41.8,Ryan,3
221,1065,2022-02-23,08:07:00,33.82,Prof Ritchie,1
222,2058,2022-02-23,08:07:35,11.21,Ryan,2
223,4055,2022-02-23,08:08:10,43.44,Ryan,4
224,4056,2022-02-23,08:08:45,21.5,Weston,4
225,1066,2022-02-23,08:09:20,43.61,Prof Ritchie,1
226,4057,2022-02-23,08:09:55,24.6,Weston,4
227,4058,2022-02-23,08:10:30,13.6,Ryan,4
228,3047,2022-02-23,08:11:05,53.48,Cole,3
229,4059,2022-02-23,08:11:40,22.41,Ryan,4
230,3048,2022-02-23,08:12:15,10.9,Prof Ritchie,3
231,4060,2022-02-23,08:12:50,30.76,Cole,4
232,4061,2022-02-23,08:13:25,15.920000000000002,Cole,4
233,4062,2022-02-23,08:14:00,28.84,Logan,4
234,4063,2022-02-23,08:14:35,54.150000000000006,Weston,4
235,4064,2022-02-23,08:15:10,15.870000000000001,Ryan,4
236,3049,2022-02-23,08:15:45,15.920000000000002,Weston,3
237,4065,2022-02-23,08:16:20,56.31,Logan,4
238,2059,2022-02-23,08:16:55,32.09,Ryan,2
239,2060,2022-02-23,08:17:30,4.8,Weston,2
240,3050,2022-02-23,08:18:05,6.449999999999999,Prof Ritchie,3
241,3051,2022-02-23,08:18:40,24.560000000000002,Prof Ritchie,3
242,4066,2022-02-23,08:19:15,24.94,Logan,4
243,4067,2022-02-23,08:19:50,9.8,Cole,4
244,4068,2022-02-23,08:20:25,18.16,Weston,4
245,4069,2022-02-23,08:21:00,48.31999999999999,Cole,4
246,4070,2022-02-23,08:21:35,44.39,Logan,4
247,1067,2022-02-23,08:22:10,53.87,Logan,1
248,3052,2022-02-23,08:22:45,35.620000000000005,Prof Ritchie,3
249,4071,2022-02-23,08:23:20,32.48,Cole,4
250,2061,2022-02-23,08:23:55,51.86,Ryan,2
251,4072,2022-02-23,08:24:30,26.2,Logan,4
252,1068,2022-02-23,08:25:05,49.010000000000005,Weston,1
253,1069,2022-02-23,08:25:40,74.19,Ryan,1
254,4073,2022-02-23,08:26:15,6.87,Prof Ritchie,4
255,4074,2022-02-23,08:26:50,7.66,Prof Ritchie,4
256,3053,2022-02-23,08:27:25,14.25,Prof Ritchie,3
257,2062,2022-02-23,08:28:00,11.309999999999999,Prof Ritchie,2
258,2063,2022-02-23,08:28:35,33.55,Ryan,2
259,4075,2022-02-23,08:29:10,43.31,Prof Ritchie,4
260,3054,2022-02-23,08:29:45,17.490000000000002,Prof Ritchie,3
261,4076,2022-02-23,08:30:20,4.24,Cole,4
262,4077,2022-02-23,08:30:55,51.349999999999994,Prof Ritchie,4
263,3055,2022-02-23,08:31:30,38.75,Cole,3
264,4078,2022-02-23,08:32:05,13.67,Ryan,4
265,1070,2022-02-23,08:32:40,22.82,Cole,1
266,4079,2022-02-23,08:33:15,44.489999999999995,Logan,4
267,3056,2022-02-23,08:33:50,9.45,Cole,3
268,2064,2022-02-23,08:34:25,37.8,Weston,2
269,2065,2022-02-23,08:35:00,14.49,Prof Ritchie,2
270,2066,2022-02-23,08:35:35,50.83,Logan,2
271,1071,2022-02-23,08:36:10,44.910000000000004,Ryan,1
272,3057,2022-02-23,08:36:45,8.29,Ryan,3
273,3058,2022-02-23,08:37:20,17.94,Ryan,3
274,2067,2022-02-23,08:37:55,27.76,Logan,2
275,2068,2022-02-23,08:38:30,50.64999999999999,Cole,2
276,1072,2022-02-23,08:39:05,24.820000000000004,Cole,1
277,4080,2022-02-23,08:39:40,41.769999999999996,Weston,4
278,2069,2022-02-23,08:40:15,6.82,Ryan,2
279,2070,2022-02-23,08:40:50,11.629999999999999,Ryan,2
280,2071,2022-02-23,08:41:25,21.27,Ryan,2
281,1073,2022-02-23,08:42:00,58.06,Ryan,1
282,3059,2022-02-23,08:42:35,31.29,Prof Ritchie,3
283,2072,2022-02-23,08:43:10,4.26,Logan,2
284,3060,2022-02-23,08:43:45,3.93,Weston,3
285,2073,2022-02-23,08:44:20,28.1,Weston,2
286,2074,2022-02-23,08:44:55,9.09,Logan,2
287,4081,2022-02-23,08:45:30,20.81,Ryan,4
288,3061,2022-02-23,08:46:05,11.84,Cole,3
289,2075,2022-02-23,08:46:40,9.9,Logan,2
290,2076,2022-02-23,08:47:15,48.230000000000004,Weston,2
291,4082,2022-02-23,08:47:50,11.969999999999999,Logan,4
292,4083,2022-02-23,08:48:25,12.45,Cole,4
293,2077,2022-02-23,08:49:00,11.52,Logan,2
294,1074,2022-02-23,08:49:35,41.61000000000001,Cole,1
295,4084,2022-02-23,08:50:10,43.120000000000005,Cole,4
296,4085,2022-02-23,08:50:45,64.22999999999999,Prof Ritchie,4
297,1075,2022-02-23,08:51:20,67.28,Ryan,1
298,2078,2022-02-23,08:51:55,22.299999999999997,Weston,2
299,1076,2022-02-23,08:52:30,76.61999999999999,Cole,1
300,3062,2022-02-23,08:53:05,28.6,Logan,3
301,4086,2022-02-23,08:53:40,57.629999999999995,Weston,4
302,4087,2022-02-23,08:54:15,21.28,Weston,4
303,3063,2022-02-23,08:54:50,1.49,Prof Ritchie,3
304,3064,2022-02-23,08:55:25,54.040000000000006,Weston,3
305,4088,2022-02-23,08:56:00,23.73,Weston,4
306,2079,2022-02-23,08:56:35,14.04,Prof Ritchie,2
307,1077,2022-02-23,08:57:10,17.130000000000003,Logan,1
308,4089,2022-02-23,08:57:45,8.83,Cole,4
309,2080,2022-02-23,08:58:20,12.29,Weston,2
310,1078,2022-02-23,08:58:55,36.68,Cole,1
311,4090,2022-02-23,08:59:30,38.72,Ryan,4
312,2081,2022-02-23,09:00:05,1.09,Cole,2
313,1079,2022-02-23,09:00:40,24.66,Ryan,1
314,2082,2022-02-23,09:01:15,17.65,Logan,2
315,3065,2022-02-23,09:01:50,61.91,Cole,3
316,2083,2022-02-23,09:02:25,40.63,Cole,2
317,1080,2022-02-23,09:03:00,43.440000000000005,Logan,1
318,1081,2022-02-23,09:03:35,50.879999999999995,Ryan,1
319,4091,2022-02-23,09:04:10,11.07,Cole,4
320,1082,2022-02-23,09:04:45,61.44,Logan,1
321,3066,2022-02-23,09:05:20,9.64,Cole,3
322,1083,2022-02-23,09:05:55,34.65,Weston,1
323,3067,2022-02-23,09:06:30,20.04,Weston,3
324,3068,2022-02-23,09:07:05,17.61,Logan,3
325,1084,2022-02-23,09:07:40,34.96,Logan,1
326,4092,2022-02-23,09:08:15,14.659999999999998,Weston,4
327,2084,2022-02-23,09:08:50,49.2,Logan,2
328,4093,2022-02-24,08:00:35,23.58,Weston,4
329,4094,2022-02-24,08:01:10,48.580000000000005,Logan,4
330,4095,2022-02-24,08:01:45,6.81,Prof Ritchie,4
331,1085,2022-02-24,08:02:20,35.26,Weston,1
332,3069,2022-02-24,08:02:55,13.079999999999998,Ryan,3
333,1086,2022-02-24,08:03:30,3.5,Logan,1
334,3070,2022-02-24,08:04:05,29.590000000000003,Weston,3
335,2085,2022-02-24,08:04:40,13.59,Weston,2
336,1087,2022-02-24,08:05:15,5.91,Logan,1
337,4096,2022-02-24,08:05:50,52.33,Weston,4
338,3071,2022-02-24,08:06:25,18.78,Logan,3
339,3072,2022-02-24,08:07:00,43.89,Logan,3
340,3073,2022-02-24,08:07:35,11.68,Prof Ritchie,3
341,4097,2022-02-24,08:08:10,66.47,Ryan,4
342,2086,2022-02-24,08:08:45,44.01,Ryan,2
343,3074,2022-02-24,08:09:20,27.029999999999998,Ryan,3
344,1088,2022-02-24,08:09:55,22.51,Weston,1
345,3075,2022-02-24,08:10:30,5.33,Cole,3
346,4098,2022-02-24,08:11:05,37.9,Logan,4
347,1089,2022-02-24,08:11:40,6.470000000000001,Prof Ritchie,1
348,4099,2022-02-24,08:12:15,52.78,Logan,4
349,4100,2022-02-24,08:12:50,16.96,Ryan,4
350,4101,2022-02-24,08:13:25,18.450000000000003,Logan,4
351,3076,2022-02-24,08:14:00,34.87,Ryan,3
352,2087,2022-02-24,08:14:35,29.52,Cole,2
353,3077,2022-02-24,08:15:10,31.89,Ryan,3
354,1090,2022-02-24,08:15:45,15.049999999999999,Prof Ritchie,1
355,2088,2022-02-24,08:16:20,6.15,Logan,2
356,1091,2022-02-24,08:16:55,54.580000000000005,Ryan,1
357,1092,2022-02-24,08:17:30,49.0,Ryan,1
358,1093,2022-02-24,08:18:05,53.690000000000005,Cole,1
359,3078,2022-02-24,08:18:40,63.0,Logan,3
360,3079,2022-02-24,08:19:15,38.35,Weston,3
361,3080,2022-02-24,08:19:50,26.75,Logan,3
362,3081,2022-02-24,08:20:25,21.9,Ryan,3
363,3082,2022-02-24,08:21:00,46.129999999999995,Weston,3
364,4102,2022-02-24,08:21:35,13.62,Logan,4
365,1094,2022-02-24,08:22:10,18.11,Prof Ritchie,1
366,2089,2022-02-24,08:22:45,59.93,Logan,2
367,1095,2022-02-24,08:23:20,33.870000000000005,Cole,1
368,2090,2022-02-24,08:23:55,20.32,Logan,2
369,4103,2022-02-24,08:24:30,43.61,Prof Ritchie,4
370,1096,2022-02-24,08:25:05,53.809999999999995,Cole,1
371,1097,2022-02-24,08:25:40,24.12,Ryan,1
372,1098,2022-02-24,08:26:15,40.66,Weston,1
373,1099,2022-02-24,08:26:50,9.45,Prof Ritchie,1
374,3083,2022-02-24,08:27:25,13.79,Weston,3
375,2091,2022-02-24,08:28:00,122.50999999999999,Ryan,2
376,1100,2022-02-24,08:28:35,26.57,Weston,1
377,2092,2022-02-24,08:29:10,18.54,Ryan,2
378,4104,2022-02-24,08:29:45,22.66,Prof Ritchie,4
379,1101,2022-02-24,08:30:20,85.32,Ryan,1
380,3084,2022-02-24,08:30:55,45.33999999999999,Logan,3
381,2093,2022-02-24,08:31:30,17.91,Weston,2
382,4105,2022-02-24,08:32:05,28.44,Logan,4
383,2094,2022-02-24,08:32:40,5.7,Logan,2
384,2095,2022-02-24,08:33:15,32.230000000000004,Logan,2
385,1102,2022-02-24,08:33:50,23.61,Logan,1
386,2096,2022-02-24,08:34:25,4.67,Prof Ritchie,2
387,4106,2022-02-24,08:35:00,21.57,Cole,4
388,1103,2022-02-24,08:35:35,50.17999999999999,Ryan,1
389,4107,2022-02-24,08:36:10,14.36,Prof Ritchie,4
390,2097,2022-02-24,08:36:45,29.32,Weston,2
391,1104,2022-02-24,08:37:20,26.770000000000003,Cole,1
392,2098,2022-02-24,08:37:55,10.34,Prof Ritchie,2
393,4108,2022-02-24,08:38:30,37.19,Logan,4
394,4109,2022-02-24,08:39:05,24.549999999999997,Weston,4
395,1105,2022-02-24,08:39:40,45.57,Weston,1
396,2099,2022-02-24,08:40:15,51.88000000000001,Weston,2
397,1106,2022-02-24,08:40:50,3.38,Cole,1
398,1107,2022-02-24,08:41:25,3.2700000000000005,Prof Ritchie,1
399,1108,2022-02-24,08:42:00,3.35,Logan,1
400,1109,2022-02-24,08:42:35,55.03000000000001,Logan,1
401,2100,2022-02-24,08:43:10,13.4,Logan,2
402,2101,2022-02-24,08:43:45,10.629999999999999,Logan,2
403,3085,2022-02-24,08:44:20,49.58,Prof Ritchie,3
404,2102,2022-02-24,08:44:55,40.47,Ryan,2
405,4110,2022-02-24,08:45:30,4.08,Cole,4
406,1110,2022-02-24,08:46:05,11.95,Logan,1
407,3086,2022-02-24,08:46:40,64.48,Logan,3
408,4111,2022-02-24,08:47:15,20.740000000000002,Ryan,4
409,3087,2022-02-24,08:47:50,25.17,Prof Ritchie,3
410,4112,2022-02-24,08:48:25,22.27,Weston,4
411,2103,2022-02-24,08:49:00,66.99000000000001,Prof Ritchie,2
412,2104,2022-02-24,08:49:35,26.39,Prof Ritchie,2
413,3088,2022-02-24,08:50:10,13.75,Prof Ritchie,3
414,3089,2022-02-24,08:50:45,47.19,Logan,3
415,3090,2022-02-24,08:51:20,2.15,Ryan,3
416,3091,2022-02-24,08:51:55,31.39,Weston,3
417,4113,2022-02-24,08:52:30,40.980000000000004,Weston,4
418,1111,2022-02-24,08:53:05,10.86,Ryan,1
419,4114,2022-02-24,08:53:40,88.01,Logan,4
420,2105,2022-02-24,08:54:15,1.38,Prof Ritchie,2
421,4115,2022-02-24,08:54:50,8.16,Ryan,4
422,3092,2022-02-24,08:55:25,33.63,Ryan,3
423,4116,2022-02-24,08:56:00,7.21,Cole,4
424,2106,2022-02-24,08:56:35,19.259999999999998,Prof Ritchie,2
425,1112,2022-02-24,08:57:10,7.91,Weston,1
426,3093,2022-02-24,08:57:45,31.659999999999997,Prof Ritchie,3
427,3094,2022-02-24,08:58:20,40.18,Logan,3
428,1113,2022-02-24,08:58:55,14.1,Weston,1
429,2107,2022-02-24,08:59:30,42.449999999999996,Prof Ritchie,2
430,3095,2022-02-24,09:00:05,3.47,Weston,3
431,4117,2022-02-24,09:00:40,44.31,Cole,4
432,3096,2022-02-24,09:01:15,14.370000000000001,Ryan,3
433,4118,2022-02-24,09:01:50,7.46,Prof Ritchie,4
434,4119,2022-02-24,09:02:25,54.019999999999996,Logan,4
435,3097,2022-02-24,09:03:00,6.48,Cole,3
436,1114,2022-02-24,09:03:35,12.059999999999999,Weston,1
437,2108,2022-02-24,09:04:10,3.03,Ryan,2
438,4120,2022-02-24,09:04:45,13.4,Logan,4
439,3098,2022-02-24,09:05:20,25.42,Prof Ritchie,3
440,3099,2022-02-24,09:05:55,50.97,Prof Ritchie,3
441,2109,2022-02-24,09:06:30,40.400000000000006,Logan,2
442,4121,2022-02-24,09:07:05,6.12,Cole,4
443,2110,2022-02-24,09:07:40,6.06,Weston,2
444,2111,2022-02-24,09:08:15,32.99,Logan,2
445,4122,2022-02-24,09:08:50,13.54,Prof Ritchie,4
446,2112,2022-02-24,09:09:25,23.72,Logan,2
447,4123,2022-02-24,09:10:00,22.25,Weston,4
448,1115,2022-02-24,09:10:35,23.0,Cole,1
449,2113,2022-02-24,09:11:10,19.25,Prof Ritchie,2
450,2114,2022-02-24,09:11:45,48.9,Weston,2
451,1116,2022-02-24,09:12:20,3.47,Logan,1
452,1117,2022-02-24,09:12:55,18.509999999999998,Logan,1
453,1118,2022-02-25,08:00:35,47.650000000000006,Prof Ritchie,1
454,2115,2022-02-25,08:01:10,66.88000000000001,Cole,2
455,1119,2022-02-25,08:01:45,54.879999999999995,Ryan,1
456,2116,2022-02-25,08:02:20,23.240000000000002,Weston,2
457,1120,2022-02-25,08:02:55,51.03,Weston,1
458,2117,2022-02-25,08:03:30,27.69,Prof Ritchie,2
459,3100,2022-02-25,08:04:05,10.41,Logan,3
460,4124,2022-02-25,08:04:40,64.1,Ryan,4
461,4125,2022-02-25,08:05:15,5.720000000000001,Cole,4
